19238703;INTERNATIONAL JOURNAL OF ENGLISH LINGUISTICS;A1
13552554;INTERNATIONAL JOURNAL OF ENTREPRENEURIAL BEHAVIOUR & RE;A1
03005771;INTERNATIONAL JOURNAL OF EPIDEMIOLOGY;A1
01421123;INTERNATIONAL JOURNAL OF FATIGUE;A1
01681605;INTERNATIONAL JOURNAL OF FOOD MICROBIOLOGY;A1
01692070;INTERNATIONAL JOURNAL OF FORECASTING;A1
15622479;INTERNATIONAL JOURNAL OF FUZZY SYSTEMS;A1
1878450X;INTERNATIONAL JOURNAL OF GASTRONOMY AND FOOD SCIENCE;A1
13658816;INTERNATIONAL JOURNAL OF GEOGRAPHICAL INFORMATION SCIEN;A1
17505836;INTERNATIONAL JOURNAL OF GREENHOUSE GAS CONTROL;A1
1476072X;INTERNATIONAL JOURNAL OF HEALTH GEOGRAPHICS;A1
00179310;INTERNATIONAL JOURNAL OF HEAT AND MASS TRANSFER;A1
10927697;INTERNATIONAL JOURNAL OF HISTORICAL ARCHAEOLOGY;A1
02784319;INTERNATIONAL JOURNAL OF HOSPITALITY MANAGEMENT;A1
09585192;INTERNATIONAL JOURNAL OF HUMAN RESOURCE MANAGEMENT;A1
10715819;INTERNATIONAL JOURNAL OF HUMANCOMPUTER STUDIES (PRINT);A1
03603199;INTERNATIONAL JOURNAL OF HYDROGEN ENERGY;A1
14384639;INTERNATIONAL JOURNAL OF HYGIENE AND ENVIRONMENTAL HEA;A1
0734743X;INTERNATIONAL JOURNAL OF IMPACT ENGINEERING;A1
10780998;INTERNATIONAL JOURNAL OF INFLAMMATORY BOWEL DISEASE;A1
02684012;INTERNATIONAL JOURNAL OF INFORMATION MANAGEMENT;A1
01471767;INTERNATIONAL JOURNAL OF INTERCULTURAL RELATIONS;A1
17438276;INTERNATIONAL JOURNAL OF KNOWLEDGE MANAGEMENT STUDIE;A1
13682822;INTERNATIONAL JOURNAL OF LANGUAGE AND COMMUNICATION D;A1
23342358;INTERNATIONAL JOURNAL OF LANGUAGE AND LITERATURE (ONLIN;A1
08906955;INTERNATIONAL JOURNAL OF MACHINE TOOLS & MANUFACTURE;A1
14608545;INTERNATIONAL JOURNAL OF MANAGEMENT REVIEWS (PRINT);A1
0020739X;INTERNATIONAL JOURNAL OF MATHEMATICAL EDUCATION IN SCIE;A1
00207403;INTERNATIONAL JOURNAL OF MECHANICAL SCIENCES;A1
14491907;INTERNATIONAL JOURNAL OF MEDICAL SCIENCES;A1
14458330;INTERNATIONAL JOURNAL OF MENTAL HEALTH NURSING (PRINT);A1
03019322;INTERNATIONAL JOURNAL OF MULTIPHASE FLOW;A1
02557614;INTERNATIONAL JOURNAL OF MUSIC EDUCATION;A1
11769114;INTERNATIONAL JOURNAL OF NANOMEDICINE;A1
01290657;INTERNATIONAL JOURNAL OF NEURAL SYSTEMS;A1
14611457;INTERNATIONAL JOURNAL OF NEUROPSYCHOPHARMACOLOGY (PRI;A1
00207462;INTERNATIONAL JOURNAL OF NONLINEAR MECHANICS;A1
09615539;INTERNATIONAL JOURNAL OF NUMERICAL METHODS FOR HEAT & F;A1
13227114;INTERNATIONAL JOURNAL OF NURSING PRACTICE (PRINT);A1
00207489;INTERNATIONAL JOURNAL OF NURSING STUDIES;A1
03070565;INTERNATIONAL JOURNAL OF OBESITY;A1
01443577;INTERNATIONAL JOURNAL OF OPERATIONS & PRODUCTION MANAG;A1
16742818;INTERNATIONAL JOURNAL OF ORAL SCIENCE;A1
09607439;INTERNATIONAL JOURNAL OF PAEDIATRIC DENTISTRY (PRINT);A1
18799817;INTERNATIONAL JOURNAL OF PALEOPATHOLOGY;A1
03785173;INTERNATIONAL JOURNAL OF PHARMACEUTICS (PRINT);A1
09600035;INTERNATIONAL JOURNAL OF PHYSICAL DISTRIBUTION & LOGISTICS;A1
07496419;INTERNATIONAL JOURNAL OF PLASTICITY;A1
14306921;INTERNATIONAL JOURNAL OF PRACTICAL THEOLOGY;A1
16129768;INTERNATIONAL JOURNAL OF PRACTICAL THEOLOGY;A1
22886206;INTERNATIONAL JOURNAL OF PRECISION ENGINEERING AND MANU;A1
09255273;INTERNATIONAL JOURNAL OF PRODUCTION ECONOMICS;A1
02637863;INTERNATIONAL JOURNAL OF PROJECT MANAGEMENT;A1
00207578;INTERNATIONAL JOURNAL OF PSYCHOANALYSIS;A1
00207594;INTERNATIONAL JOURNAL OF PSYCHOLOGY (PRINT);A1
03603016;INTERNATIONAL JOURNAL OF RADIATION ONCOLOGY, BIOLOGY, PH;A1
01407007;INTERNATIONAL JOURNAL OF REFRIGERATION;A1
1743727X;INTERNATIONAL JOURNAL OF RESEARCH & METHOD IN EDUCATION;A1
09590552;INTERNATIONAL JOURNAL OF RETAIL & DISTRIBUTION MANAGEME;A1
10498923;INTERNATIONAL JOURNAL OF ROBUST AND NONLINEAR CONTROL (;A1
13651609;INTERNATIONAL JOURNAL OF ROCK MECHANICS AND MINING SCIE;A1
15710068;INTERNATIONAL JOURNAL OF SCIENCE AND MATHEMATICAL EDUC;A1
09500693;INTERNATIONAL JOURNAL OF SCIENCE EDUCATION;A1
19478402;INTERNATIONAL JOURNAL OF SOCIAL ECOLOGY AND SUSTAINABLE;A1
13645579;INTERNATIONAL JOURNAL OF SOCIAL RESEARCH METHODOLOGY (P;A1
18754791;INTERNATIONAL JOURNAL OF SOCIAL ROBOTICS;A1
00207683;INTERNATIONAL JOURNAL OF SOLIDS AND STRUCTURES;A1
15550265;INTERNATIONAL JOURNAL OF SPORTS PHYSIOLOGY AND PERFORM;A1
14676370;INTERNATIONAL JOURNAL OF SUSTAINABILITY IN HIGHER EDUCATIO;A1
12900729;INTERNATIONAL JOURNAL OF THERMAL SCIENCES;A1
17527716;INTERNATIONAL JOURNAL OF TRANSITIONAL JUSTICE (PRINT);A1
14682427;INTERNATIONAL JOURNAL OF URBAN AND REGIONAL RESEARCH (O;A1
03091317;INTERNATIONAL JOURNAL OF URBAN AND REGIONAL RESEARCH (P;A1
10498001;INTERNATIONAL JOURNAL OF WILDLAND FIRE;A1
09553959;INTERNATIONAL JOURNAL ON DRUG POLICY;A1
18630383;INTERNATIONAL JOURNAL: EMERGING TECHNOLOGIES IN LEARNIN;A1
01475479;INTERNATIONAL LABOR AND WORKING CLASS HISTORY;A1
02651335;INTERNATIONAL MARKETING REVIEW;A1
09506608;INTERNATIONAL MATERIALS REVIEWS;A1
10737928;INTERNATIONAL MATHEMATICS RESEARCH NOTICES;A1
00208132;INTERNATIONAL NURSING REVIEW (1954);A1
17495687;INTERNATIONAL POLITICAL SOCIOLOGY (ONLINE);A1
10126902;INTERNATIONAL REVIEW FOR THE SOCIOLOGY OF SPORT;A1
16141687;INTERNATIONAL REVIEW OF INFORMATION ETHICS;A1
14923831;INTERNATIONAL REVIEW OF RESEARCH IN OPEN AND DISTANCE LEA;A1
00208590;INTERNATIONAL REVIEW OF SOCIAL HISTORY (PRINT);A1
23567872;INTERNATIONAL SCHOLARLY RESEARCH NOTICES;A1
07185456;INTUSLEGERE HISTORIA;A1
00209910;INVENTIONES MATHEMATICAE;A1
01676997;INVESTIGATIONAL NEW DRUGS;A1
15730646;INVESTIGATIONAL NEW DRUGS;A1
15525783;INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE;A1
00190578;ISA TRANSACTIONS;A1
00211753;ISIS (CHICAGO, ILL.);A1
09242716;ISPRS JOURNAL OF PHOTOGRAMMETRY AND REMOTE SENSING;A1
07185049;IZQUIERDAS (SANTIAGO);A1
10645632;IZVESTIYA. MATHEMATICS;A1
1864063X;J BIOPHOTONICS;A1
15376613;J INFECT DIS;A1
1936878X;JACC: CARDIOVASCULAR IMAGING;A1
19368798;JACC: CARDIOVASCULAR INTERVENTIONS;A1
22131779;JACC: HEART FAILURE;A1
00987484;JAMA (CHICAGO, ILL.);A1
23806591;JAMA CARDIOLOGY;A1
21686084;JAMA DERMATOLOGY (ONLINE);A1
21686106;JAMA INTERNAL MEDICINE;A1
21686149;JAMA NEUROLOGY;A1
21686157;JAMA NEUROLOGY;A1
23742445;JAMA ONCOLOGY (ONLINE);A1
21686165;JAMA OPHTHALMOLOGY;A1
21686181;JAMA OTOLARYNGOLOGY  HEAD & NECK SURGERY;A1
21686203;JAMA PEDIATRICS (PRINT);A1
2168622X;JAMA PSYCHIATRY;A1
21686254;JAMA SURGERY;A1
13602322;JARID. JOURNAL OF APPLIED RESEARCH IN INTELLECTUAL DISABILIT;A1
14607425;JASSS (GUILDFORD);A1
14724146;JCP ONLINE;A1
09642633;JIDR. JOURNAL OF INTELLECTUAL DISABILITY RESEARCH (PRINT);A1
23691999;JMIR CANCER;A1
14388871;JMIR. JOURNAL OF MEDICAL INTERNET RESEARCH;A1
00217824;JOURNAL DE MATHÉMATIQUES PURES ET APPLIQUÉES;A1
20511426;JOURNAL FOR IMMUNOTHERAPY OF CANCER;A1
00754102;JOURNAL FUR DIE REINE UND ANGEWANDTE MATHEMATIK;A1
0021843X;JOURNAL OF ABNORMAL PSYCHOLOGY (1965);A1
01654101;JOURNAL OF ACCOUNTING & ECONOMICS;A1
15254135;JOURNAL OF ACQUIRED IMMUNE DEFICIENCY SYNDROMES (1999);A1
1054139X;JOURNAL OF ADOLESCENT HEALTH;A1
03092402;JOURNAL OF ADVANCED NURSING (PRINT);A1
20901232;JOURNAL OF ADVANCED RESEARCH;A1
19422466;JOURNAL OF ADVANCES IN MODELING EARTH SYSTEMS;A1
01650327;JOURNAL OF AFFECTIVE DISORDERS (PRINT);A1
08982643;JOURNAL OF AGING AND HEALTH;A1
00218561;JOURNAL OF AGRICULTURAL AND FOOD CHEMISTRY;A1
09312250;JOURNAL OF AGRONOMY AND CROP SCIENCE (1986);A1
09696997;JOURNAL OF AIR TRANSPORT MANAGEMENT;A1
10563911;JOURNAL OF ALGEBRAIC GEOMETRY;A1
00916749;JOURNAL OF ALLERGY AND CLINICAL IMMUNOLOGY;A1
22132198;JOURNAL OF ALLERGY AND CLINICAL IMMUNOLOGY IN PRACTICE;A1
13872877;JOURNAL OF ALZHEIMER'S DISEASE;A1
01652370;JOURNAL OF ANALYTICAL AND APPLIED PYROLYSIS (PRINT);A1
02679477;JOURNAL OF ANALYTICAL ATOMIC SPECTROMETRY (PRINT);A1
09312668;JOURNAL OF ANIMAL BREEDING AND GENETICS (1986);A1
00218790;JOURNAL OF ANIMAL ECOLOGY (PRINT);A1
00218812;JOURNAL OF ANIMAL SCIENCE;A1
16749782;JOURNAL OF ANIMAL SCIENCE AND BIOTECHNOLOGY;A1
20491891;JOURNAL OF ANIMAL SCIENCE AND BIOTECHNOLOGY;A1
14602091;JOURNAL OF ANTIMICROBIAL CHEMOTHERAPY (ONLINE);A1
03057453;JOURNAL OF ANTIMICROBIAL CHEMOTHERAPY (PRINT);A1
08876185;JOURNAL OF ANXIETY DISORDERS;A1
13652664;JOURNAL OF APPLIED ECOLOGY (ONLINE);A1
08837252;JOURNAL OF APPLIED ECONOMETRICS (CHICHESTER, ENGLAND);A1
00219029;JOURNAL OF APPLIED SOCIAL PSYCHOLOGY;A1
03054403;JOURNAL OF ARCHAEOLOGICAL SCIENCE;A1
2352409X;JOURNAL OF ARCHEOLOGICAL SCIENCE: REPORTS;A1
10626050;JOURNAL OF ATHLETIC TRAINING;A1
01623257;JOURNAL OF AUTISM AND DEVELOPMENTAL DISORDERS;A1
08968411;JOURNAL OF AUTOIMMUNITY (PRINT);A1
09088857;JOURNAL OF AVIAN BIOLOGY;A1
03784266;JOURNAL OF BANKING & FINANCE (PRINT);A1
20625871;JOURNAL OF BEHAVIORAL ADDICTIONS (PRINT);A1
03050270;JOURNAL OF BIOGEOGRAPHY (PRINT);A1
1083351X;JOURNAL OF BIOLOGICAL CHEMISTRY;A1
00219266;JOURNAL OF BIOLOGICAL EDUCATION;A1
00219290;JOURNAL OF BIOMECHANICS;A1
15493296;JOURNAL OF BIOMEDICAL MATERIALS RESEARCH. PART A;A1
15507033;JOURNAL OF BIOMEDICAL NANOTECHNOLOGY;A1
18640648;JOURNAL OF BIOPHOTONICS;A1
00219355;JOURNAL OF BONE AND JOINT SURGERY. AMERICAN VOLUME (PRIN;A1
08840431;JOURNAL OF BONE AND MINERAL RESEARCH;A1
17527155;JOURNAL OF BREATH RESEARCH;A1
17527163;JOURNAL OF BREATH RESEARCH (ONLINE);A1
08838151;JOURNAL OF BROADCASTING & ELECTRONIC MEDIA;A1
23527102;JOURNAL OF BUILDING ENGINEERING;A1
19401493;JOURNAL OF BUILDING PERFORMANCE SIMULATION;A1
07350015;JOURNAL OF BUSINESS & ECONOMIC STATISTICS;A1
08893268;JOURNAL OF BUSINESS AND PSYCHOLOGY;A1
01674544;JOURNAL OF BUSINESS ETHICS;A1
01482963;JOURNAL OF BUSINESS RESEARCH;A1
21905991;JOURNAL OF CACHEXIA, SARCOPENIA AND MUSCLE;A1
19322259;JOURNAL OF CANCER SURVIVORSHIP;A1
10976647;JOURNAL OF CARDIOVASCULAR MAGNETIC RESONANCE;A1
00219517;JOURNAL OF CATALYSIS (PRINT);A1
00219533;JOURNAL OF CELL SCIENCE;A1
0271678X;JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM;A1
15499596;JOURNAL OF CHEMICAL INFORMATION AND MODELING;A1
15499618;JOURNAL OF CHEMICAL THEORY AND COMPUTATION;A1
10621024;JOURNAL OF CHILD AND FAMILY STUDIES;A1
00219630;JOURNAL OF CHILD PSYCHOLOGY AND PSYCHIATRY AND ALLIED DIS;A1
01764268;JOURNAL OF CLASSIFICATION;A1
09596526;JOURNAL OF CLEANER PRODUCTION;A1
08948755;JOURNAL OF CLIMATE;A1
15374416;JOURNAL OF CLINICAL CHILD AND ADOLESCENT PSYCHOLOGY (PRIN;A1
08954356;JOURNAL OF CLINICAL EPIDEMIOLOGY;A1
19332874;JOURNAL OF CLINICAL LIPIDOLOGY;A1
20770383;JOURNAL OF CLINICAL MEDICINE;A1
09621067;JOURNAL OF CLINICAL NURSING (PRINT);A1
0732183X;JOURNAL OF CLINICAL ONCOLOGY;A1
00219746;JOURNAL OF CLINICAL PATHOLOGY;A1
03036979;JOURNAL OF CLINICAL PERIODONTOLOGY;A1
00219762;JOURNAL OF CLINICAL PSYCHOLOGY (PRINT);A1
22129820;JOURNAL OF CO2 UTILIZATION;A1
0898929X;JOURNAL OF COGNITIVE NEUROSCIENCE;A1
00219797;JOURNAL OF COLLOID AND INTERFACE SCIENCE (PRINT);A1
00219886;JOURNAL OF COMMON MARKET STUDIES (PRINT);A1
00219916;JOURNAL OF COMMUNICATION;A1
00219924;JOURNAL OF COMMUNICATION DISORDERS;A1
00219967;JOURNAL OF COMPARATIVE NEUROLOGY (1911);A1
01741578;JOURNAL OF COMPARATIVE PHYSIOLOGY. B, BIOCHEMICAL, SYSTEM;A1
13876988;JOURNAL OF COMPARATIVE POLICY ANALYSIS (PRINT);A1
20511310;JOURNAL OF COMPLEX NETWORKS;A1
10900268;JOURNAL OF COMPOSITES FOR CONSTRUCTION;A1
10618600;JOURNAL OF COMPUTATIONAL AND GRAPHICAL STATISTICS;A1
01928651;JOURNAL OF COMPUTATIONAL CHEMISTRY;A1
00219991;JOURNAL OF COMPUTATIONAL PHYSICS (PRINT);A1
07339364;JOURNAL OF CONSTRUCTION ENGINEERING AND MANAGEMENT;A1
19437862;JOURNAL OF CONSTRUCTION ENGINEERING AND MANAGEMENT;A1
0143974X;JOURNAL OF CONSTRUCTIONAL STEEL RESEARCH;A1
0022006X;JOURNAL OF CONSULTING AND CLINICAL PSYCHOLOGY;A1
14695405;JOURNAL OF CONSUMER CULTURE;A1
10577408;JOURNAL OF CONSUMER PSYCHOLOGY;A1
01683659;JOURNAL OF CONTROLLED RELEASE;A1
09291199;JOURNAL OF CORPORATE FINANCE (AMSTERDAM. PRINT);A1
18739946;JOURNAL OF CROHN'S AND COLITIS (PRINT);A1
00220221;JOURNAL OF CROSSCULTURAL PSYCHOLOGY;A1
17530350;JOURNAL OF CULTURAL ECONOMY;A1
12962074;JOURNAL OF CULTURAL HERITAGE;A1
00220272;JOURNAL OF CURRICULUM STUDIES (PRINT);A1
15691993;JOURNAL OF CYSTIC FIBROSIS;A1
00220302;JOURNAL OF DAIRY SCIENCE;A1
1089313X;JOURNAL OF DANCE MEDICINE & SCIENCE;A1
10455736;JOURNAL OF DEMOCRACY;A1
15440591;JOURNAL OF DENTAL RESEARCH (ONLINE);A1
2212571X;JOURNAL OF DESTINATION MARKETING & MANAGEMENT;A1
03043878;JOURNAL OF DEVELOPMENT ECONOMICS (PRINT);A1
00220388;JOURNAL OF DEVELOPMENT STUDIES;A1
00220396;JOURNAL OF DIFFERENTIAL EQUATIONS (PRINT);A1
0022040X;JOURNAL OF DIFFERENTIAL GEOMETRY;A1
00220477;JOURNAL OF ECOLOGY (PRINT);A1
03044076;JOURNAL OF ECONOMETRICS;A1
01672681;JOURNAL OF ECONOMIC BEHAVIOR & ORGANIZATION;A1
01651889;JOURNAL OF ECONOMIC DYNAMICS & CONTROL;A1
14682702;JOURNAL OF ECONOMIC GEOGRAPHY (PRINT);A1
09500804;JOURNAL OF ECONOMIC SURVEYS (PRINT);A1
00220531;JOURNAL OF ECONOMIC THEORY (PRINT);A1
00220795;JOURNAL OF ENDOCRINOLOGY;A1
00992399;JOURNAL OF ENDODONTICS;A1
2352152X;JOURNAL OF ENERGY STORAGE;A1
09234748;JOURNAL OF ENGINEERING AND TECHNOLOGY MANAGEMENT;A1
09544828;JOURNAL OF ENGINEERING DESIGN (PRINT);A1
14751585;JOURNAL OF ENGLISH FOR ACADEMIC PURPOSES;A1
17410398;JOURNAL OF ENTERPRISE INFORMATION MANAGEMENT;A1
03014797;JOURNAL OF ENVIRONMENTAL MANAGEMENT;A1
02724944;JOURNAL OF ENVIRONMENTAL PSYCHOLOGY;A1
0143005X;JOURNAL OF EPIDEMIOLOGY AND COMMUNITY HEALTH (1979);A1
17464269;JOURNAL OF ETHNOBIOLOGY AND ETHNOMEDICINE;A1
17569966;JOURNAL OF EXPERIMENTAL & CLINICAL CANCER RESEARCH (ONLIN;A1
14602431;JOURNAL OF EXPERIMENTAL BOTANY (ONLINE);A1
00220965;JOURNAL OF EXPERIMENTAL CHILD PSYCHOLOGY (PRINT);A1
15733750;JOURNAL OF EXPERIMENTAL CRIMINOLOGY (PRINT);A1
02787393;JOURNAL OF EXPERIMENTAL PSYCHOLOGY. LEARNING, MEMORY, A;A1
00221031;JOURNAL OF EXPERIMENTAL SOCIAL PSYCHOLOGY (PRINT);A1
1098612X;JOURNAL OF FELINE MEDICINE AND SURGERY;A1
00934690;JOURNAL OF FIELD ARCHAEOLOGY;A1
15564959;JOURNAL OF FIELD ROBOTICS;A1
14798409;JOURNAL OF FINANCIAL ECONOMETRICS;A1
0304405X;JOURNAL OF FINANCIAL ECONOMICS;A1
14697645;JOURNAL OF FLUID MECHANICS;A1
00221120;JOURNAL OF FLUID MECHANICS (PRINT);A1
08899746;JOURNAL OF FLUIDS AND STRUCTURES;A1
10530509;JOURNAL OF FLUORESCENCE;A1
02608774;JOURNAL OF FOOD ENGINEERING;A1
00221236;JOURNAL OF FUNCTIONAL ANALYSIS;A1
17564646;JOURNAL OF FUNCTIONAL FOODS;A1
15733602;JOURNAL OF GAMBLING STUDIES;A1
09441174;JOURNAL OF GASTROENTEROLOGY;A1
09497714;JOURNAL OF GEODESY (PRINT);A1
01480227;JOURNAL OF GEOPHYSICAL RESEARCH;A1
21562202;JOURNAL OF GEOPHYSICAL RESEARCH;A1
21699313;JOURNAL OF GEOPHYSICAL RESEARCH. SOLID EARTH;A1
10900241;JOURNAL OF GEOTECHNICAL AND GEOENVIRONMENTAL ENGINEER;A1
20472978;JOURNAL OF GLOBAL HEALTH;A1
07315090;JOURNAL OF GUIDANCE, CONTROL, AND DYNAMICS (PRINT);A1
13894978;JOURNAL OF HAPPINESS STUDIES (PRINT);A1
03043894;JOURNAL OF HAZARDOUS MATERIALS (PRINT);A1
00221465;JOURNAL OF HEALTH AND SOCIAL BEHAVIOR;A1
01676296;JOURNAL OF HEALTH ECONOMICS;A1
13591053;JOURNAL OF HEALTH PSYCHOLOGY;A1
17568722;JOURNAL OF HEMATOLOGY & ONCOLOGY;A1
01688278;JOURNAL OF HEPATOLOGY;A1
00918369;JOURNAL OF HOMOSEXUALITY;A1
00221694;JOURNAL OF HYDROLOGY (AMSTERDAM);A1
22145818;JOURNAL OF HYDROLOGY: REGIONAL STUDIES;A1
1525755X;JOURNAL OF HYDROMETEOROLOGY (PRINT);A1
1226086X;JOURNAL OF INDUSTRIAL AND ENGINEERING CHEMISTRY  KOREAN;A1
2452414X;JOURNAL OF INDUSTRIAL INFORMATION INTEGRATION;A1
01655515;JOURNAL OF INFORMATION SCIENCE;A1
1933169X;JOURNAL OF INFORMATION TECHNOLOGY AND POLITICS (ONLINE);A1
17511577;JOURNAL OF INFORMATRICS;A1
16729072;JOURNAL OF INTEGRATIVE PLANT BIOLOGY (PRINT);A1
14691930;JOURNAL OF INTELLECTUAL CAPITAL;A1
13652788;JOURNAL OF INTELLECTUAL DISABILITY RESEARCH;A1
10949968;JOURNAL OF INTERACTIVE MARKETING;A1
07256868;JOURNAL OF INTERCULTURAL STUDIES;A1
13652796;JOURNAL OF INTERNAL MEDICINE;A1
09546820;JOURNAL OF INTERNAL MEDICINE (PRINT);A1
00472506;JOURNAL OF INTERNATIONAL BUSINESS STUDIES;A1
09541748;JOURNAL OF INTERNATIONAL DEVELOPMENT;A1
00221996;JOURNAL OF INTERNATIONAL ECONOMICS (PRINT);A1
10754253;JOURNAL OF INTERNATIONAL MANAGEMENT;A1
13561820;JOURNAL OF INTERPROFESSIONAL CARE;A1
00222011;JOURNAL OF INVERTEBRATE PATHOLOGY (PRINT);A1
0022202X;JOURNAL OF INVESTIGATIVE DERMATOLOGY;A1
10183647;JOURNAL OF KING SAUD UNIVERSITY  SCIENCE;A1
13673270;JOURNAL OF KNOWLEDGE MANAGEMENT;A1
18774091;JOURNAL OF LANGUAGE CONTACT;A1
0022216X;JOURNAL OF LATIN AMERICAN STUDIES (PRINT);A1
07338724;JOURNAL OF LIGHTWAVE TECHNOLOGY (PRINT);A1
15337928;JOURNAL OF MACHINE LEARNING RESEARCH (ONLINE);A1
10531807;JOURNAL OF MAGNETIC RESONANCE IMAGING (PRINT);A1
10647554;JOURNAL OF MAMMALIAN EVOLUTION;A1
00222380;JOURNAL OF MANAGEMENT STUDIES (OXFORD. PRINT);A1
01614754;JOURNAL OF MANIPULATIVE AND PHYSIOLOGICAL THERAPEUTICS;A1
15266125;JOURNAL OF MANUFACTURING PROCESSES;A1
02786125;JOURNAL OF MANUFACTURING SYSTEMS;A1
00222429;JOURNAL OF MARKETING;A1
13591835;JOURNAL OF MATERIAL CULTURE;A1
20507488;JOURNAL OF MATERIALS CHEMISTRY A;A1
2050750X;JOURNAL OF MATERIALS CHEMISTRY B;A1
09240136;JOURNAL OF MATERIALS PROCESSING TECHNOLOGY;A1
22387854;JOURNAL OF MATERIALS RESEARCH AND TECHNOLOGY;A1
10050302;JOURNAL OF MATERIALS SCIENCE & TECHNOLOGY;A1
03044068;JOURNAL OF MATHEMATICAL ECONOMICS (PRINT);A1
14226928;JOURNAL OF MATHEMATICAL FLUID MECHANICS (PRINTED ED.);A1
09249907;JOURNAL OF MATHEMATICAL IMAGING AND VISION;A1
15737683;JOURNAL OF MATHEMATICAL IMAGING AND VISION (DORDRECHT.;A1
13864416;JOURNAL OF MATHEMATICS TEACHER EDUCATION;A1
00222593;JOURNAL OF MEDICAL GENETICS (PRINT);A1
00222623;JOURNAL OF MEDICINAL CHEMISTRY;A1
03767388;JOURNAL OF MEMBRANE SCIENCE (PRINT);A1
0749596X;JOURNAL OF MEMORY AND LANGUAGE (PRINT);A1
02634929;JOURNAL OF METAMORPHIC GEOLOGY;A1
15534650;JOURNAL OF MINIMALLY INVASIVE GYNECOLOGY;A1
00222828;JOURNAL OF MOLECULAR AND CELLULAR CARDIOLOGY;A1
01677322;JOURNAL OF MOLECULAR LIQUIDS (PRINT);A1
09462716;JOURNAL OF MOLECULAR MEDICINE (BERLIN. PRINT);A1
00222852;JOURNAL OF MOLECULAR SPECTROSCOPY (PRINT);A1
00222879;JOURNAL OF MONEY, CREDIT AND BANKING;A1
11782390;JOURNAL OF MULTIDISCIPLINARY HEALTHCARE;A1
14773155;JOURNAL OF NANOBIOTECHNOLOGY;A1
01633864;JOURNAL OF NATURAL PRODUCTS (PRINT);A1
10848045;JOURNAL OF NETWORK AND COMPUTER APPLICATIONS;A1
00223042;JOURNAL OF NEUROCHEMISTRY;A1
17430003;JOURNAL OF NEUROENGINEERING AND REHABILITATION;A1
17422094;JOURNAL OF NEUROINFLAMMATION;A1
17598486;JOURNAL OF NEUROINTERVENTIONAL SURGERY;A1
15570576;JOURNAL OF NEUROLOGIC PHYSICAL THERAPY;A1
00223050;JOURNAL OF NEUROLOGY, NEUROSURGERY AND PSYCHIATRY;A1
00223069;JOURNAL OF NEUROPATHOLOGY AND EXPERIMENTAL NEUROLOGY;A1
00223085;JOURNAL OF NEUROSURGERY;A1
15475654;JOURNAL OF NEUROSURGERY. SPINE;A1
08977151;JOURNAL OF NEUROTRAUMA;A1
09298215;JOURNAL OF NEW MUSIC RESEARCH;A1
00223093;JOURNAL OF NONCRYSTALLINE SOLIDS;A1
03770257;JOURNAL OF NONNEWTONIAN FLUID MECHANICS (PRINT);A1
00223115;JOURNAL OF NUCLEAR MATERIALS;A1
09660429;JOURNAL OF NURSING MANAGEMENT (PRINT);A1
15276546;JOURNAL OF NURSING SCHOLARSHIP;A1
09552863;JOURNAL OF NUTRITIONAL BIOCHEMISTRY;A1
15733688;JOURNAL OF OCCUPATIONAL REHABILITATION;A1
19430620;JOURNAL OF OPTICAL COMMUNICATIONS AND NETWORKING (PRIN;A1
20002297;JOURNAL OF ORAL MICROBIOLOGY (ONLINE);A1
0305182X;JOURNAL OF ORAL REHABILITATION (PRINT);A1
00223263;JOURNAL OF ORGANIC CHEMISTRY;A1
07360266;JOURNAL OF ORTHOPAEDIC RESEARCH;A1
08853924;JOURNAL OF PAIN AND SYMPTOM MANAGEMENT;A1
11787090;JOURNAL OF PAIN RESEARCH;A1
00223417;JOURNAL OF PATHOLOGY;A1
15498417;JOURNAL OF PATIENT SAFETY;A1
03066150;JOURNAL OF PEASANT STUDIES;A1
02772116;JOURNAL OF PEDIATRIC GASTROENTEROLOGY AND NUTRITION;A1
08825963;JOURNAL OF PEDIATRIC NURSING;A1
01468693;JOURNAL OF PEDIATRIC PSYCHOLOGY;A1
00223492;JOURNAL OF PERIODONTOLOGY (1970);A1
00223891;JOURNAL OF PERSONALITY ASSESSMENT;A1
16124758;JOURNAL OF PEST SCIENCE (2004. PRINT);A1
09204105;JOURNAL OF PETROLEUM SCIENCE & ENGINEERING;A1
00223530;JOURNAL OF PETROLOGY;A1
10111344;JOURNAL OF PHOTOCHEMISTRY AND PHOTOBIOLOGY. B, BIOLOGY;A1
13895567;JOURNAL OF PHOTOCHEMISTRY AND PHOTOBIOLOGY. C, PHOTOCH;A1
00223646;JOURNAL OF PHYCOLOGY;A1
19487185;JOURNAL OF PHYSICAL CHEMISTRY LETTERS;A1
19327447;JOURNAL OF PHYSICAL CHEMISTRY. C;A1
00223751;JOURNAL OF PHYSIOLOGY (LONDON. PRINT);A1
18369553;JOURNAL OF PHYSIOTHERAPY;A1
07423098;JOURNAL OF PINEAL RESEARCH;A1
1600079X;JOURNAL OF PINEAL RESEARCH (ONLINE);A1
01761617;JOURNAL OF PLANT PHYSIOLOGY (PRINT);A1
10730451;JOURNAL OF POLITICAL ECOLOGY;A1
00223808;JOURNAL OF POLITICAL ECONOMY;A1
